-0.9627	1.4850	0.1044	0.8597
OBJ0	1168386	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1168419	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1168419	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1168453	200	-0.3242	0.2846	0.3646	0.1181
OBJ0	1168453	1000	-0.9630	1.4851	0.1047	0.8598
ANG0	1168486	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1168486	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1168519	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1168519	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1168553	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1168553	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1168586	200	-0.3241	0.2846	0.3644	0.1181
OBJ0	1168586	1000	-0.9628	1.4850	0.1046	0.8599
ANG0	1168619	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1168619	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1168653	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1168653	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1168686	200	-0.3241	0.2846	0.3644	0.1181
OBJ0	1168686	1000	-0.9628	1.4850	0.1046	0.8599
ANG0	1168719	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1168719	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1168753	200	-0.3241	0.2845	0.3644	0.1181
OBJ0	1168753	1000	-0.9628	1.4849	0.1047	0.8597
ANG0	1168786	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1168786	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1168819	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1168819	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1168853	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1168853	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1168886	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1168886	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1168919	200	-0.3241	0.2846	0.3644	0.1181
OBJ0	1168919	1000	-0.9628	1.4850	0.1046	0.8599
ANG0	1168953	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1168953	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1168986	200	-0.3241	0.2845	0.3646	0.1180
OBJ0	1168986	1000	-0.9629	1.4848	0.1047	0.8599
ANG0	1169019	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1169019	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1169053	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1169053	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1169086	200	-0.3242	0.2846	0.3646	0.1181
OBJ0	1169086	1000	-0.9630	1.4851	0.1047	0.8598
ANG0	1169119	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1169119	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1169153	200	-0.3241	0.2845	0.3644	0.1183
OBJ0	1169153	1000	-0.9627	1.4849	0.1045	0.8595
ANG0	1169186	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1169186	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1169219	200	-0.3240	0.2848	0.3646	0.1183
OBJ0	1169219	1000	-0.9626	1.4850	0.1039	0.8600
ANG0	1169253	200	-0.3240	0.2846	0.3646	0.1183
OBJ0	1169253	1000	-0.9627	1.4849	0.1040	0.8598
ANG0	1169286	200	-0.3240	0.2846	0.3644	0.1183
OBJ0	1169286	1000	-0.9626	1.4849	0.1042	0.8598
ANG0	1169319	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1169319	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1169353	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1169353	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1169386	200	-0.3241	0.2848	0.3644	0.1184
OBJ0	1169386	1000	-0.9626	1.4852	0.1042	0.8597
ANG0	1169419	200	-0.3242	0.2848	0.3646	0.1184
OBJ0	1169419	1000	-0.9629	1.4852	0.1043	0.8597
ANG0	1169453	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1169453	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1169486	200	-0.3241	0.2848	0.3646	0.1181
OBJ0	1169486	1000	-0.9628	1.4851	0.1044	0.8601
ANG0	1169519	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1169519	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1169553	200	-0.3242	0.2848	0.3644	0.1184
OBJ0	1169553	1000	-0.9628	1.4852	0.1045	0.8597
ANG0	1169586	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1169586	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1169619	200	-0.3242	0.2846	0.3644	0.1181
OBJ0	1169619	1000	-0.9629	1.4851	0.1049	0.8598
ANG0	1169653	200	-0.3241	0.2846	0.3644	0.1181
OBJ0	1169653	1000	-0.9628	1.4850	0.1046	0.8599
ANG0	1169686	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1169686	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1169719	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1169719	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1169753	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1169753	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1169786	200	-0.3242	0.2848	0.3646	0.1183
OBJ0	1169786	1000	-0.9629	1.4852	0.1044	0.8599
ANG0	1169819	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1169819	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1169853	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1169853	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1169886	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1169886	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1169919	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1169919	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1169953	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1169953	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1169986	200	-0.3240	0.2848	0.3646	0.1183
OBJ0	1169986	1000	-0.9626	1.4850	0.1039	0.8600
ANG0	1170019	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1170019	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1170053	200	-0.3240	0.2848	0.3646	0.1183
OBJ0	1170053	1000	-0.9626	1.4850	0.1039	0.8600
ANG0	1170086	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1170086	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1170119	200	-0.3241	0.2846	0.3644	0.1181
OBJ0	1170119	1000	-0.9628	1.4850	0.1046	0.8599
ANG0	1170153	200	-0.3240	0.2848	0.3646	0.1183
OBJ0	1170153	1000	-0.9626	1.4850	0.1039	0.8600
ANG0	1170186	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1170186	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1170219	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1170219	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1170253	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1170253	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1170286	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1170286	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1170319	200	-0.3240	0.2846	0.3644	0.1183
OBJ0	1170319	1000	-0.9626	1.4849	0.1042	0.8598
ANG0	1170353	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1170353	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1170386	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1170386	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1170419	200	-0.3240	0.2848	0.3644	0.1183
OBJ0	1170419	1000	-0.9626	1.4850	0.1041	0.8600
ANG0	1170453	200	-0.3241	0.2848	0.3646	0.1181
OBJ0	1170453	1000	-0.9628	1.4851	0.1044	0.8601
ANG0	1170486	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1170486	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1170519	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1170519	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1170553	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1170553	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1170586	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1170586	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1170619	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1170619	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1170653	200	-0.3242	0.2848	0.3643	0.1183
OBJ0	1170653	1000	-0.9627	1.4852	0.1048	0.8598
ANG0	1170686	200	-0.3242	0.2846	0.3644	0.1181
OBJ0	1170686	1000	-0.9629	1.4851	0.1049	0.8598
ANG0	1170719	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1170719	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1170753	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1170753	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1170786	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1170786	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1170819	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1170819	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1170853	200	-0.3242	0.2848	0.3646	0.1183
OBJ0	1170853	1000	-0.9629	1.4852	0.1044	0.8599
ANG0	1170886	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1170886	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1170919	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1170919	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1170953	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1170953	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1170986	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1170986	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1171019	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1171019	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1171053	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1171053	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1171086	200	-0.3242	0.2848	0.3644	0.1181
OBJ0	1171086	1000	-0.9629	1.4852	0.1048	0.8600
ANG0	1171119	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1171119	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1171153	200	-0.3241	0.2846	0.3644	0.1181
OBJ0	1171153	1000	-0.9628	1.4850	0.1046	0.8599
ANG0	1171186	200	-0.3244	0.2846	0.3644	0.1181
OBJ0	1171186	1000	-0.9630	1.4852	0.1051	0.8597
ANG0	1171219	200	-0.3242	0.2846	0.3644	0.1184
OBJ0	1171219	1000	-0.9628	1.4851	0.1045	0.8594
ANG0	1171253	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1171253	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1171286	200	-0.3240	0.2846	0.3644	0.1183
OBJ0	1171286	1000	-0.9626	1.4849	0.1042	0.8598
ANG0	1171319	200	-0.3242	0.2848	0.3644	0.1184
OBJ0	1171319	1000	-0.9628	1.4852	0.1045	0.8597
ANG0	1171353	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1171353	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1171386	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1171386	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1171419	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1171419	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1171453	200	-0.3241	0.2846	0.3643	0.1181
OBJ0	1171453	1000	-0.9627	1.4850	0.1048	0.8598
ANG0	1171486	200	-0.3241	0.2848	0.3644	0.1181
OBJ0	1171486	1000	-0.9627	1.4851	0.1045	0.8601
ANG0	1171519	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1171519	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1171553	200	-0.3242	0.2848	0.3643	0.1181
OBJ0	1171553	1000	-0.9628	1.4852	0.1050	0.8600
ANG0	1171586	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1171586	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1171619	200	-0.3242	0.2848	0.3644	0.1183
OBJ0	1171619	1000	-0.9628	1.4852	0.1046	0.8598
ANG0	1171653	200	-0.3242	0.2846	0.3643	0.1183
OBJ0	1171653	1000	-0.9628	1.4851	0.1049	0.8596
ANG0	1171686	200	-0.3241	0.2848	0.3644	0.1183
OBJ0	1171686	1000	-0.9627	1.4851	0.1044	0.8599
ANG0	1171719	200	-0.3242	0.2845	0.3646	0.1183
OBJ0	1171719	1000	-0.9630	1.4850	0.1046	0.8594
ANG0	1171753	200	-0.3241	0.2848	0.3644	0.1181
OBJ0	1171753	1000	-0.9627	1.4851	0.1045	0.8601
ANG0	1171786	200	-0.3242	0.2848	0.3644	0.1183
OBJ0	1171786	1000	-0.9628	1.4852	0.1046	0.8598
ANG0	1171819	200	-0.3241	0.2848	0.3644	0.1184
OBJ0	1171819	1000	-0.9626	1.4852	0.1042	0.8597
ANG0	1171853	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1171853	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1171886	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1171886	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1171919	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1171919	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1171953	200	-0.3242	0.2845	0.3644	0.1184
OBJ0	1171953	1000	-0.9628	1.4850	0.1046	0.8592
ANG0	1171986	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1171986	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1172019	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1172019	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1172053	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1172053	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1172086	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1172086	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1172119	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1172119	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1172153	200	-0.3241	0.2846	0.3646	0.1183
OBJ0	1172153	1000	-0.9628	1.4850	0.1043	0.8597
ANG0	1172186	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1172186	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1172219	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1172219	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1172253	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1172253	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1172286	200	-0.3241	0.2846	0.3646	0.1184
OBJ0	1172286	1000	-0.9628	1.4850	0.1041	0.8596
ANG0	1172319	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1172319	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1172353	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1172353	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1172386	200	-0.3241	0.2848	0.3644	0.1181
OBJ0	1172386	1000	-0.9627	1.4851	0.1045	0.8601
ANG0	1172419	200	-0.3241	0.2846	0.3643	0.1183
OBJ0	1172419	1000	-0.9626	1.4850	0.1046	0.8597
ANG0	1172453	200	-0.3241	0.2846	0.3646	0.1184
OBJ0	1172453	1000	-0.9628	1.4850	0.1041	0.8596
ANG0	1172486	200	-0.3242	0.2846	0.3646	0.1183
OBJ0	1172486	1000	-0.9629	1.4851	0.1045	0.8597
ANG0	1172519	200	-0.3242	0.2846	0.3644	0.1183
OBJ0	1172519	1000	-0.9629	1.4851	0.1047	0.8596
ANG0	1172553	200	-0.3241	0.2848	0.3646	0.1183
OBJ0	1172553	1000	-0.9628	1.4851	0.1042	0.8600
ANG0	1172586	200	-0.3241	0.2846	0.3646	0.1184
OBJ0	1172586	1000	-0.9628	1.4850	0.1041	0.8596
ANG0	1172619	200	-0.3241	0.2848	0.3624	0.1181
OBJ0	1172619	1000	-0.9613	1.4853	0.1076	0.8594
ANG0	1172653	200	-0.3242	0.2846	0.3644	0.1184
OBJ0	1172653	1000	-0.9628	1.4851	0.1045	0.8594
ANG0	1172686	200	-0.3242	0.2846	0.3623	0.1183
OBJ0	1172686	1000	-0.9613	1.4853	0.1079	0.8588
ANG0	1172719	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1172719	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1172753	200	-0.3241	0.2846	0.3644	0.1183
OBJ0	1172753	1000	-0.9627	1.4850	0.1044	0.8597
ANG0	1172786	200	-0.3241	0.2845	0.3644	0.1183
OBJ0	1172786	1000	-0.9627	1.4849	0.1045	0.8595
ANG0	1172819	200	-0.3242	0.2846	0.3644	0.1181
OBJ0	1172819	1000	-0.9629	1.4851	0.1049	0.8598
ANG0	1172853	200	-0.3241	0.2846	0.3646	0.1181
OBJ0	1172853	1000	-0.9629	1.4850	0.1044	0.8599
ANG0	1172886	200	-0.3241	0.2845	0.3643	0.1181
OBJ0	1172886	1000	-0.9627	1.4849	0.1049	0.8596
ANG0	1172919	200	-0.3241	0.2845	0.3644	0.1183
OBJ0	1172919	1000	-0.9627	1.4849	0.1045	0.8595
ANG0	1172953	200	-0.3241	0.2848	0.3644	0.1181
OBJ0	1172953	1000	-0.9627	1.4851	0.1045	0.8601
ANG0	1172986	200	-0.3242	0.2848	0.3624	0.1183
OBJ0	1172986	1000	-0.9614	1.4854	0.1077	0.8591
ANG0	1173019	200	-0.3242	0.2848	0.3648	0.1183
OBJ0	1173019	1000	-0.9631	1.4852	0.1041	0.8600
ANG0	1173053	200	-0.3244	0.2848	0.3647	0.1184
OBJ0	1173053	1000	-0.9631	1.4853	0.1043	0.8597
ANG0	1173086	200	-0.3245	0.2849	0.3646	0.1185
OBJ0	1173086	1000	-0.9631	1.4856	0.1046	0.8596
ANG0	1173119	200	-0.3246	0.2849	0.3646	0.1186
OBJ0	1173119	1000	-0.9632	1.4857	0.1047	0.8593
ANG0	1173153	200	-0.3250	0.2853	0.3639	0.1193
OBJ0	1173153	1000	-0.9628	1.4865	0.1053	0.8586
ANG0	1173186	200	-0.3254	0.2856	0.3632	0.1200
OBJ0	1173186	1000	-0.9623	1.4874	0.1060	0.8577
ANG0	1173219	200	-0.3260	0.2864	0.3622	0.1213
OBJ0	1173219	1000	-0.9617	1.4889	0.1068	0.8564
ANG0	1173253	200	-0.3270	0.2875	0.3605	0.1227
OBJ0	1173253	1000	-0.9609	1.4912	0.1088	0.8552
ANG0	1173286	200	-0.3281	0.2885	0.3588	0.1239
OBJ0	1173286	1000	-0.9603	1.4933	0.1116	0.8537
ANG0	1173319	200	-0.3293	0.2897	0.3568	0.1252
OBJ0	1173319	1000	-0.9594	1.4957	0.1147	0.8525
ANG0	1173353	200	-0.3305	0.2905	0.3548	0.1264
OBJ0	1173353	1000	-0.9588	1.4979	0.1181	0.8507
ANG0	1173386	200	-0.3318	0.2914	0.3525	0.1278
OBJ0	1173386	1000	-0.9579	1.5002	0.1218	0.8487
ANG0	1173419	200	-0.3330	0.2923	0.3499	0.1291
OBJ0	1173419	1000	-0.9569	1.5025	0.1262	0.8467
ANG0	1173453	200	-0.3345	0.2931	0.3473	0.1301
OBJ0	1173453	1000	-0.9563	1.5048	0.1314	0.8448
ANG0	1173486	200	-0.3362	0.2936	0.3446	0.1309
OBJ0	1173486	1000	-0.9559	1.5070	0.1375	0.8425
ANG0	1173519	200	-0.3377	0.2941	0.3421	0.1316
OBJ0	1173519	1000	-0.9556	1.5090	0.1432	0.8407
ANG0	1173553	200	-0.3392	0.2942	0.3394	0.1322
OBJ0	1173553	1000	-0.9553	1.5107	0.1494	0.8382
ANG0	1173586	200	-0.3408	0.2944	0.3373	0.1330
OBJ0	1173586	1000	-0.9554	1.5126	0.1548	0.8358
ANG0	1173619	200	-0.3424	0.2947	0.3353	0.1335
OBJ0	1173619	1000	-0.9558	1.5144	0.1604	0.8338
ANG0	1173653	200	-0.3442	0.2944	0.3333	0.1338
OBJ0	1173653	1000	-0.9564	1.5159	0.1667	0.8311
ANG0	1173686	200	-0.3460	0.2943	0.3314	0.1343
OBJ0	1173686	1000	-0.9571	1.5174	0.1725	0.8284
ANG0	1173719	200	-0.3479	0.2939	0.3293	0.1346
OBJ0	1173719	1000	-0.9579	1.5189	0.1794	0.8255
ANG0	1173753	200	-0.3499	0.2934	0.3271	0.1345
OBJ0	1173753	1000	-0.9591	1.5202	0.1871	0.8228
ANG0	1173786	200	-0.3517	0.2927	0.3250	0.1346
OBJ0	1173786	1000	-0.9601	1.5213	0.1944	0.8193
ANG0	1173819	200	-0.3536	0.2921	0.3226	0.1345
OBJ0	1173819	1000	-0.9611	1.5224	0.2022	0.8164
ANG0	1173853	200	-0.3555	0.2913	0.3203	0.1342
OBJ0	1173853	1000	-0.9623	1.5234	0.2101	0.8134
ANG0	1173886	200	-0.3573	0.2904	0.3182	0.1341
OBJ0	1173886	1000	-0.9634	1.5242	0.2174	0.8101
ANG0	1173919	200	-0.3592	0.2893	0.3161	0.1337
OBJ0	1173919	1000	-0.9648	1.5248	0.2254	0.8066
ANG0	1173953	200	-0.3610	0.2884	0.3135	0.1335
OBJ0	1173953	1000	-0.9659	1.5257	0.2337	0.8032
ANG0	1173986	200	-0.3629	0.2874	0.3114	0.1335
OBJ0	1173986	1000	-0.9672	1.5265	0.2411	0.7995
ANG0	1174019	200	-0.3649	0.2868	0.3090	0.1333
OBJ0	1174019	1000	-0.9685	1.5278	0.2491	0.7963
ANG0	1174053	200	-0.3670	0.2858	0.3070	0.1332
OBJ0	1174053	1000	-0.9702	1.5287	0.2567	0.7926
ANG0	1174086	200	-0.3691	0.2850	0.3051	0.1333
OBJ0	1174086	1000	-0.9720	1.5299	0.2640	0.7890
ANG0	1174119	200	-0.3712	0.2843	0.3034	0.1331
OBJ0	1174119	1000	-0.9740	1.5310	0.2715	0.7859
ANG0	1174153	200	-0.3732	0.2831	0.3017	0.1331
OBJ0	1174153	1000	-0.9759	1.5318	0.2785	0.7819
ANG0	1174186	200	-0.3754	0.2823	0.3003	0.1328
OBJ0	1174186	1000	-0.9782	1.5328	0.2855	0.7787
ANG0	1174219	200	-0.3776	0.2814	0.2992	0.1327
OBJ0	1174219	1000	-0.9809	1.5338	0.2923	0.7753
ANG0	1174253	200	-0.3796	0.2805	0.2983	0.1327
OBJ0	1174253	1000	-0.9832	1.5347	0.2981	0.7719
ANG0	1174286	200	-0.3818	0.2795	0.2973	0.1326
OBJ0	1174286	1000	-0.9858	1.5356	0.3046	0.7684
ANG0	1174319	200	-0.3838	0.2786	0.2965	0.1325
OBJ0	1174319	1000	-0.9883	1.5365	0.3105	0.7652
ANG0	1174353	200	-0.3857	0.2780	0.2959	0.1325
OBJ0	1174353	1000	-0.9907	1.5375	0.3155	0.7625
ANG0	1174386	200	-0.3877	0.2772	0.2956	0.1323
OBJ0	1174386	1000	-0.9935	1.5384	0.3207	0.7597
ANG0	1174419	200	-0.3893	0.2767	0.2953	0.1326
OBJ0	1174419	1000	-0.9956	1.5393	0.3244	0.7572
ANG0	1174453	200	-0.3912	0.2766	0.2952	0.1330
OBJ0	1174453	1000	-0.9980	1.5408	0.3281	0.7552
ANG0	1174486	200	-0.3930	0.2765	0.2954	0.1333
OBJ0	1174486	1000	-1.0005	1.5422	0.3312	0.7533
ANG0	1174519	200	-0.3949	0.2761	0.2959	0.1337
OBJ0	1174519	1000	-1.0033	1.5434	0.3342	0.7509
ANG0	1174553	200	-0.3966	0.2760	0.2963	0.1342
